2013-01-01 00:00:00,2013-01-01 00:02:00, 161.170, 160.170, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 9367
2013-01-01 00:02:00,2013-01-01 00:02:00, 12516.9235, 12516.9235, 161.170, 160.170, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 6204
2013-01-01 00:01:00,2013-01-01 00:03:00, 158.162, 159.160, 12516.9235, 12516.9235, 161.170, 160.170, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 6334
2013-01-01 00:01:00,2013-01-01 00:03:00, 153.169, 153.168, 158.162, 159.160, 12516.9235, 12516.9235, 161.170, 160.170, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 7000
2013-01-01 00:01:00,2013-01-01 00:03:00, 156.168, 156.167, 153.169, 153.168, 158.162, 159.160, 12516.9235, 12516.9235, 161.170, 160.170, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 10841
2013-01-01 00:02:00,2013-01-01 00:03:00, 12516.9235, 12516.9235, 156.168, 156.167, 153.169, 153.168, 158.162, 159.160, 161.170, 160.170, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 9336
2013-01-01 00:02:00,2013-01-01 00:03:00, 157.155, 157.155, 12516.9235, 12516.9235, 156.168, 156.167, 153.169, 153.168, 158.162, 159.160, 161.170, 160.170, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 11190
2013-01-01 00:03:00,2013-01-01 00:04:00, 155.162, 12516.9235, 157.155, 157.155, 12516.9235, 12516.9235, 156.168, 156.167, 153.169, 153.168, 158.162, 159.160, 161.170, 160.170, NULL, NULL, NULL, NULL, NULL, NULL, 11530
2013-01-01 00:00:00,2013-01-01 00:04:00, 161.156, 159.160, 155.162, 12516.9235, 157.155, 157.155, 12516.9235, 12516.9235, 156.168, 156.167, 153.169, 153.168, 158.162, 159.160, 161.170, 160.170, NULL, NULL, NULL, NULL, 61653
2013-01-01 00:00:00,2013-01-01 00:04:00, 158.153, 157.156, 161.156, 159.160, 155.162, 12516.9235, 157.155, 157.155, 12516.9235, 12516.9235, 156.168, 156.167, 153.169, 153.168, 158.162, 159.160, 161.170, 160.170, NULL, NULL, 14426
2013-01-01 00:01:00,2013-01-01 00:04:00, 158.160, 158.162, 158.153, 157.156, 161.156, 159.160, 155.162, 12516.9235, 157.155, 157.155, 12516.9235, 12516.9235, 156.168, 156.167, 153.169, 153.168, 158.162, 159.160, 161.170, 160.170, 51884
2013-01-01 00:03:00,2013-01-01 00:04:00, 12516.9235, 12516.9235, 158.160, 158.162, 158.153, 157.156, 161.156, 159.160, 155.162, 12516.9235, 157.155, 157.155, 156.168, 156.167, 153.169, 153.168, 158.162, 159.160, 161.170, 160.170, 15514
2013-01-01 00:01:00,2013-01-01 00:04:00, 163.152, 165.152, 12516.9235, 12516.9235, 158.160, 158.162, 158.153, 157.156, 161.156, 159.160, 155.162, 12516.9235, 157.155, 157.155, 156.168, 156.167, 153.169, 153.168, 158.162, 159.160, 15637
2013-01-01 00:03:00,2013-01-01 00:04:00, 155.169, 12516.9235, 163.152, 165.152, 12516.9235, 12516.9235, 158.160, 158.162, 158.153, 157.156, 161.156, 159.160, 155.162, 12516.9235, 157.155, 157.155, 156.168, 156.167, 153.169, 153.168, 15459
2013-01-01 00:01:00,2013-01-01 00:04:00, 158.162, 155.162, 155.169, 12516.9235, 163.152, 165.152, 12516.9235, 12516.9235, 158.160, 158.162, 158.153, 157.156, 161.156, 159.160, 155.162, 12516.9235, 157.155, 157.155, 156.168, 156.167, 20273
2013-01-01 00:03:00,2013-01-01 00:04:00, 164.161, 164.161, 158.162, 155.162, 155.169, 12516.9235, 163.152, 165.152, 12516.9235, 12516.9235, 158.160, 158.162, 158.153, 157.156, 161.156, 159.160, 155.162, 12516.9235, 157.155, 157.155, 44210
2013-01-01 00:03:00,2013-01-01 00:05:00, 157.162, 156.163, 164.161, 164.161, 158.162, 155.162, 155.169, 12516.9235, 163.152, 165.152, 12516.9235, 12516.9235, 158.160, 158.162, 158.153, 157.156, 161.156, 159.160, 155.162, 12516.9235, 20026
2013-01-01 00:00:00,2013-01-01 00:05:00, 159.152, 160.148, 157.162, 156.163, 164.161, 164.161, 158.162, 155.162, 155.169, 12516.9235, 163.152, 165.152, 12516.9235, 12516.9235, 158.160, 158.162, 158.153, 157.156, 161.156, 159.160, 18927
2013-01-01 00:02:00,2013-01-01 00:05:00, 153.166, 151.170, 159.152, 160.148, 157.162, 156.163, 164.161, 164.161, 158.162, 155.162, 155.169, 12516.9235, 163.152, 165.152, 12516.9235, 12516.9235, 158.160, 158.162, 158.153, 157.156, 24261
2013-01-01 00:00:00,2013-01-01 00:05:00, 161.155, 160.156, 153.166, 151.170, 159.152, 160.148, 157.162, 156.163, 164.161, 164.161, 158.162, 155.162, 155.169, 12516.9235, 163.152, 165.152, 12516.9235, 12516.9235, 158.160, 158.162, 22826
2013-01-01 00:00:00,2013-01-01 00:05:00, 156.162, 156.161, 161.155, 160.156, 153.166, 151.170, 159.152, 160.148, 157.162, 156.163, 164.161, 164.161, 158.162, 155.162, 155.169, 12516.9235, 163.152, 165.152, 12516.9235, 12516.9235, 25529
2013-01-01 00:01:00,2013-01-01 00:05:00, 153.169, 154.169, 156.162, 156.161, 161.155, 160.156, 153.166, 151.170, 159.152, 160.148, 157.162, 156.163, 164.161, 164.161, 158.162, 155.162, 155.169, 12516.9235, 163.152, 165.152, 26144
2013-01-01 00:04:00,2013-01-01 00:05:00, 156.158, 156.157, 153.169, 154.169, 156.162, 156.161, 161.155, 160.156, 153.166, 151.170, 159.152, 160.148, 157.162, 156.163, 164.161, 164.161, 158.162, 155.162, 155.169, 12516.9235, 25108
2013-01-01 00:04:00,2013-01-01 00:06:00, 187.172, 187.172, 156.158, 156.157, 153.169, 154.169, 156.162, 156.161, 161.155, 160.156, 153.166, 151.170, 159.152, 160.148, 157.162, 156.163, 164.161, 164.161, 158.162, 155.162, 28026
2013-01-01 00:00:00,2013-01-01 00:06:00, 157.156, 157.158, 187.172, 187.172, 156.158, 156.157, 153.169, 154.169, 156.162, 156.161, 161.155, 160.156, 153.166, 151.170, 159.152, 160.148, 157.162, 156.163, 164.161, 164.161, 124607
2013-01-01 00:05:00,2013-01-01 00:06:00, 155.160, 155.160, 157.156, 157.158, 187.172, 187.172, 156.158, 156.157, 153.169, 154.169, 156.162, 156.161, 161.155, 160.156, 153.166, 151.170, 159.152, 160.148, 157.162, 156.163, 32973
2013-01-01 00:02:00,2013-01-01 00:06:00, 157.158, 157.157, 155.160, 155.160, 157.156, 157.158, 187.172, 187.172, 156.158, 156.157, 153.169, 154.169, 156.162, 156.161, 161.155, 160.156, 153.166, 151.170, 159.152, 160.148, 30393
2013-01-01 00:04:00,2013-01-01 00:06:00, 161.158, 162.156, 157.158, 157.157, 155.160, 155.160, 157.156, 157.158, 187.172, 187.172, 156.158, 156.157, 153.169, 154.169, 156.162, 156.161, 161.155, 160.156, 153.166, 151.170, 47341
2013-01-01 00:01:00,2013-01-01 00:06:00, 157.158, 159.159, 161.158, 162.156, 157.158, 157.157, 155.160, 155.160, 157.156, 157.158, 187.172, 187.172, 156.158, 156.157, 153.169, 154.169, 156.162, 156.161, 161.155, 160.156, 36116
2013-01-01 00:03:38,2013-01-01 00:06:59, 155.165, 155.166, 157.158, 159.159, 161.158, 162.156, 157.158, 157.157, 155.160, 155.160, 157.156, 157.158, 187.172, 187.172, 156.158, 156.157, 153.169, 154.169, 156.162, 156.161, 35311
2013-01-01 00:03:00,2013-01-01 00:07:00, 154.169, 155.169, 155.165, 155.166, 157.158, 159.159, 161.158, 162.156, 157.158, 157.157, 155.160, 155.160, 157.156, 157.158, 187.172, 187.172, 156.158, 156.157, 153.169, 154.169, 35100
2013-01-01 00:00:00,2013-01-01 00:07:00, 154.165, 153.162, 154.169, 155.169, 155.165, 155.166, 157.158, 159.159, 161.158, 162.156, 157.158, 157.157, 155.160, 155.160, 157.156, 157.158, 187.172, 187.172, 156.158, 156.157, 36177
2013-01-01 00:03:00,2013-01-01 00:07:00, 157.167, 157.165, 154.165, 153.162, 154.169, 155.169, 155.165, 155.166, 157.158, 159.159, 161.158, 162.156, 157.158, 157.157, 155.160, 155.160, 157.156, 157.158, 187.172, 187.172, 82931
2013-01-01 00:02:00,2013-01-01 00:07:00, 155.166, 157.165, 157.167, 157.165, 154.165, 153.162, 154.169, 155.169, 155.165, 155.166, 157.158, 159.159, 161.158, 162.156, 157.158, 157.157, 155.160, 155.160, 157.156, 157.158, 67204
2013-01-01 00:04:00,2013-01-01 00:07:00, 154.169, 154.168, 155.166, 157.165, 157.167, 157.165, 154.165, 153.162, 154.169, 155.169, 155.165, 155.166, 157.158, 159.159, 161.158, 162.156, 157.158, 157.157, 155.160, 155.160, 43224
2013-01-01 00:06:00,2013-01-01 00:07:00, 160.158, 161.157, 154.169, 154.168, 155.166, 157.165, 157.167, 157.165, 154.165, 153.162, 154.169, 155.169, 155.165, 155.166, 157.158, 159.159, 161.158, 162.156, 157.158, 157.157, 41507
2013-01-01 00:05:00,2013-01-01 00:07:00, 155.161, 154.162, 160.158, 161.157, 154.169, 154.168, 155.166, 157.165, 157.167, 157.165, 154.165, 153.162, 154.169, 155.169, 155.165, 155.166, 157.158, 159.159, 161.158, 162.156, 42881
2013-01-01 00:05:00,2013-01-01 00:07:00, 156.159, 157.158, 155.161, 154.162, 160.158, 161.157, 154.169, 154.168, 155.166, 157.165, 157.167, 157.165, 154.165, 153.162, 154.169, 155.169, 155.165, 155.166, 157.158, 159.159, 45470
2013-01-01 00:00:00,2013-01-01 00:07:00, 156.164, 159.161, 156.159, 157.158, 155.161, 154.162, 160.158, 161.157, 154.169, 154.168, 155.166, 157.165, 157.167, 157.165, 154.165, 153.162, 154.169, 155.169, 155.165, 155.166, 47053
2013-01-01 00:05:00,2013-01-01 00:07:00, 156.159, 155.159, 156.164, 159.161, 156.159, 157.158, 155.161, 154.162, 160.158, 161.157, 154.169, 154.168, 155.166, 157.165, 157.167, 157.165, 154.165, 153.162, 154.169, 155.169, 54806
2013-01-01 00:03:00,2013-01-01 00:07:00, 159.152, 157.154, 156.159, 155.159, 156.164, 159.161, 156.159, 157.158, 155.161, 154.162, 160.158, 161.157, 154.169, 154.168, 155.166, 157.165, 157.167, 157.165, 154.165, 153.162, 51746
2013-01-01 00:02:00,2013-01-01 00:07:00, 157.158, 158.153, 159.152, 157.154, 156.159, 155.159, 156.164, 159.161, 156.159, 157.158, 155.161, 154.162, 160.158, 161.157, 154.169, 154.168, 155.166, 157.165, 157.167, 157.165, 56806
2013-01-01 00:05:00,2013-01-01 00:07:00, 163.171, 164.172, 157.158, 158.153, 159.152, 157.154, 156.159, 155.159, 156.164, 159.161, 156.159, 157.158, 155.161, 154.162, 160.158, 161.157, 154.169, 154.168, 155.166, 157.165, 58984
2013-01-01 00:03:00,2013-01-01 00:07:00, 162.153, 161.154, 163.171, 164.172, 157.158, 158.153, 159.152, 157.154, 156.159, 155.159, 156.164, 159.161, 156.159, 157.158, 155.161, 154.162, 160.158, 161.157, 154.169, 154.168, 59310
2013-01-01 00:01:00,2013-01-01 00:07:00, 157.154, 159.150, 162.153, 161.154, 163.171, 164.172, 157.158, 158.153, 159.152, 157.154, 156.159, 155.159, 156.164, 159.161, 156.159, 157.158, 155.161, 154.162, 160.158, 161.157, 72061
2013-01-01 00:01:00,2013-01-01 00:08:00, 157.163, 156.167, 157.154, 159.150, 162.153, 161.154, 163.171, 164.172, 157.158, 158.153, 159.152, 157.154, 156.159, 155.159, 156.164, 159.161, 156.159, 157.158, 155.161, 154.162, 165257
2013-01-01 00:03:00,2013-01-01 00:08:00, 162.170, 162.171, 157.163, 156.167, 157.154, 159.150, 162.153, 161.154, 163.171, 164.172, 157.158, 158.153, 159.152, 157.154, 156.159, 155.159, 156.164, 159.161, 156.159, 157.158, 64566
2013-01-01 00:04:00,2013-01-01 00:08:00, 155.162, 153.164, 162.170, 162.171, 157.163, 156.167, 157.154, 159.150, 162.153, 161.154, 163.171, 164.172, 157.158, 158.153, 159.152, 157.154, 156.159, 155.159, 156.164, 159.161, 84778
2013-01-01 00:03:00,2013-01-01 00:08:00, 160.156, 164.150, 155.162, 153.164, 162.170, 162.171, 157.163, 156.167, 157.154, 159.150, 162.153, 161.154, 163.171, 164.172, 157.158, 158.153, 159.152, 157.154, 156.159, 155.159, 68496
2013-01-01 00:03:00,2013-01-01 00:08:00, 158.160, 157.161, 160.156, 164.150, 155.162, 153.164, 162.170, 162.171, 157.163, 156.167, 157.154, 159.150, 162.153, 161.154, 163.171, 164.172, 157.158, 158.153, 159.152, 157.154, 145326
2013-01-01 00:05:00,2013-01-01 00:08:00, 160.157, 159.159, 158.160, 157.161, 160.156, 164.150, 155.162, 153.164, 162.170, 162.171, 157.163, 156.167, 157.154, 159.150, 162.153, 161.154, 163.171, 164.172, 157.158, 158.153, 77906
2013-01-01 00:04:00,2013-01-01 00:08:00, 162.153, 164.152, 160.157, 159.159, 158.160, 157.161, 160.156, 164.150, 155.162, 153.164, 162.170, 162.171, 157.163, 156.167, 157.154, 159.150, 162.153, 161.154, 163.171, 164.172, 91764
